tmdb_id,title,release_date,release_year,language,genres,popularity,vote_average,vote_count,overview,cast,director,keywords
240143,Annayya,2000-01-07,2000,te,"[10751, 35]",5.5965,5.8,5,"Rajaram (Chiranjeevi), owner of a fleet of lorries, meets Devi (Soundarya), a garment factory owner. After that acquaintance, she once seeks his help in dealing with two street ruffians, who were teasing her sisters, Lata (Chandini) and Geetha (Sishwa), and is shocked when the culprits turn out to be his brothers, Ravi (Ravi Teja) and Gopi (Venkat). Rajaram takes the incident lightly as the pranks of youngsters and is very lenient to them. With more such incidents, the two fall in love, with the brothers and sisters not far behind.  On his brothers' request, Rajaram approaches Devi for her sisters' hands in marriage to his brothers. But she curtly refuses her consent on grounds that the two are wayward drunkards. Rajaram reacts sharply to it and vows to get his brothers married to her sisters.  Since then on he is more exacting with his brothers and brings about a transformation in them. Devi agrees to their marriage.",chiranjeevi soundarya raviteja venkat chandni,muthyalasubbaiah,
281880,Vamsi,2000-10-04,2000,te,"[10749, 28]",1.1747,4.8,6,"Vamsi, a fashion designer, falls in love with Shilpa, the daughter of a wealthy industrialist. When she is abducted by Arjun, her father begs Vamsi to rescue her despite his initial dislike for him.",maheshbabu namratashirodkar krishna mayurikango nassar,b.gopal,australia love triangle romantic rivalry vacation fashion designer rivalry travel falling in love love interest model fashion relationships
80921,Badri,2000-04-20,2000,te,"[10749, 18, 10751]",0.9135,5.9,14,"Vennela accuses Badri of not loving her sincerely and challenges him that no one can love him like she does. However, their lives take a turn when he meets Sarayu and she falls madly in love with him.",pawankalyan ameeshapatel renudesai prakashraj kotasrinivasarao,purijagannadh,
280334,Goppinti Alludu,2000-07-21,2000,te,"[10751, 35]",0.6974,0.0,0,"Goppinti Alludu is a family based movie in which, Murali Manohar(Balakrishna) is son of the industrialist SVR(SPB). He arrives India from Switzerland after finishing his graduation. SVR fixes a girl for him and asks him to marry her. To get rid of unwanted marriage, Maohar escapes back to Switzerland. Sowmya(Simran) is the grand daughter of Achyuta Ramayya(Satyanarayana). Achyuta Ramayya",nandamuribalakrishna simran sanghavi s.p.balasubramaniam kotasrinivasarao,e.v.v.satyanarayana,
82200,Nuvve Kavali,2000-10-13,2000,te,"[18, 10751, 10749]",0.8059,6.8,4,Childhood friends Tarun and Madhu do not realise they are in love until it's too late.,tarun richapallod saikiran sunilvarma prema,k.vijayabhaskar,
307821,Devullu,2000-11-09,2000,te,[18],0.6818,8.0,2,Two children whose parents are about to get divorced visit seven holy shrines at their grandmother's behest who believes the gods are angry with her because she did not fulfill her promise.,nityashetty masternandan bablooprithiveeraj raasi sumantalwar,kodiramakrishna,
115265,Azad,2000-09-29,2000,te,"[28, 80, 18]",0.683,5.8,5,"Azad (Telugu: ఆజాద్) is a 2000 Telugu film directed by Tirupathi Swamy. It stars Akkineni Nagarjuna in the lead role and Raghuvaran, Shilpa Shetty, and Soundarya in other important roles. C. Ashwini Dutt produced the film and Mani Sharma composed music. The film was released on 29 September 2000 and was dubbed into Hindi as Mission Azaad. The film was later remade into Tamil as Velayudham. The story was inspired from 1989 hindi film Main Azaad Hoon in which Amitabh Bachchan played the lead role of Azaad.",nagarjunaakkineni raghuvaran soundarya shilpashettykundra prakashraj,tirupathiswamy,
232304,Yuvaraju,2000-04-14,2000,te,"[10749, 18]",0.9005,7.8,4,A young man and his classmate fall in love with each other and decide to get married; everything goes smoothly till an unknown woman lands up at their engagement ceremony; soon the truth about his past is revealed.,maheshbabu simran sakshishivananda tejasajja venumadhav,y.v.s.chowdary,love triangle couple tragic past engagement party family dynamics feelings college love complicated relationships revelations secrets
137466,Nuvvu Vastavani,2000-04-05,2000,te,[],0.4755,6.2,5,"The movie starts with Chinni (Nagarjuna) revealing, on a train journey from Pune to Hyderabad, that he just got out of jail after seven years. His past is revealed in a flash back.  He had been a singer, waiting for the big break. Indu (Simran Bagga) hears his voice, though she doesn't see him and becomes his fan. When Chinni realizes this, he tries to reveal who he is but circumstances place him and Indu in situations where she ends up thinking that he is a rowdy. Chinni ultimately becomes responsible for her losing her eyesight too.  He devotes himself to her from then onwards attending to her every need. She learns to respect and love him too, thinking that he is the singer and not knowing that he is the same person she thought was a rowdy.",nagarjunaakkineni simran kotasrinivasarao tanikellabharani brahmanandam,vrpratap,
1009712,Moodu Mukkalaata,2000-09-01,2000,te,"[10749, 35]",0.7201,0.0,0,"Three girls, Shravani, Lahari and Aliveni, are in love with Shanti Swaroop, a lecturer. His life takes a turn when these girls execute different ways to woo him.",jagapatibabu soundarya rambha raasi prakashraj,kraghavendrarao,
872012,Bachi,2000-11-09,2000,te,"[28, 18]",0.488,0.0,0,"A police officer in the special branch, Bhaskar Chenmai, alias Bachi (Jagapathi Babu) one day receives a boy Habibi (Master Teja) from a courier from Dubai. Claiming that his mother had told him that Jagapati Babu is his father, the boy starts addressing him as father. The uncomfortable Bachi tries various methods to get rid of the boy, but his ways serve only to get him drawn towards the boy and become friends ultimately. Meanwhile, Bachi is the chief security officer for Tatineni Koteswara Rao (Prakash Raj), the Rs 50-crore winner of the Paris lottery. But Bachi's search for the boy continues and he manages to nail the father by his name, Bachi (Pruthvi Raj) and arrests him. But is he the real villain of the piece?",jagapatibabu neelambari prakashraj kotasrinivasarao alibasha,purijagannadh,
1024825,Tirumala Tirupati Venkatesa,2000-12-21,2000,te,[35],0.924,0.0,0,Three sisters are obsessed with money and dream to marry wealthy grooms. They marry three prospective grooms but later learn that they are ordinary people and refuse to live with them.,raviteja srikanth brahmanandam maheswari rojaselvamani,e.sathibabu,
844395,Ravanna,2000-03-03,2000,te,[28],0.7915,0.0,0,"Ravanna, a wayward youth, is misguided and used by the local MLA to threaten those who oppose him. Things start to change and he goes through a behavioural shift after falling in love with Sirisha.",dr.rajasekhar soundarya krishna sanghavi narravenkateswararao,b.gopal,
82316,Yuvakudu,2000-01-01,2000,te,"[18, 10749]",0.4267,6.0,1,"Siva, a jovial college student, falls in love with a girl, who later rejects him. His mother decides to befriend the girl and persuade her to marry her son.",sumanth bhumikachawla jayasudha venumadhav alibasha,a.karunakaran,
117417,Jayam Manadera,2000-10-07,2000,te,"[10751, 18]",0.5553,6.0,4,"Abhiram and Uma fall in love with each other when they meet in Europe. Unable to express their feelings at the right time, the two are separated when Uma returns to India. Abhiram goes to India to marry his lover, Uma. However, when he reaches the country, he is attacked by some unknown people. Later, a lady named Jhansi reveals Abhiram's shocking past.",venkatesh soundarya meenavasu bhanupriya alibasha,nimmalashankar,
81064,Kalisundam Raa,2000-01-14,2000,te,"[10751, 18]",0.6307,7.0,6,"Raghaviah and Ram Mohan Rao are brothers-in-law. But Ram Mohan Rao is at loggerhead with Raghavaiah because of a family feud. Raghavaiah is nearing his 60's and it's time for his Shastipoorti ceremony. It's time for gathering, folks!",venkatesh simran k.viswanath ranganath srihari,udayasankar,
80950,Chitram,2000-05-25,2000,te,[],0.4863,5.5,2,"Janaki comes to India from US and joins a college. Here she meets Ramana and the two fall in love. Soon, she gets pregnant which results in further complications.",udaykiran reemasen chitramseenu amanchivenkatasubrahmanyam chitrambasha,teja,
486276,Kodanda Ramudu,2000-01-01,2000,te,"[18, 10749]",0.4063,6.0,1,"Ramu, a tour guide, is deeply in love with Mounika, who does not believe in the concept of love. She pretends to be smitten by him and then humiliates him when he proposes marriage.",j.d.chakravarthi rambha laya brahmanandam alibasha,s.v.krishnareddy,
521440,Vamsodharakudu,2000-01-14,2000,te,"[18, 10749]",0.699,6.0,1,"Suryam is a physical director in a local college and lives with his mother Varalakshmi, a widow. The college in which Suryam work belongs to an Industrialist called Sudarshan Rao.",nandamuribalakrishna krishnamraju ramyakrishnan sakshishivananda charanraj,sarath,
521449,Sammakka Sarakka,2000-01-15,2000,te,[18],0.5481,0.0,0,"Movie director by Dasari Narayana Rao, with lead roles by Suman, Ramya Krishna & Roja.",sumantalwar ramyakrishnan rojaselvamani jayaprada indraja,dasarinarayanarao,
531011,Chala Bagundi,2000-02-18,2000,te,[18],0.3622,3.3,3,"Vamsi is adopted after he saves Krishna's father from an accident. However, things turn bitter when he molests a lady a few years before she marries his stepbrother.",srikanth vaddenaveen florasaini malavikanair m.s.narayana,e.v.v.satyanarayana,
330751,Kouravudu,2000-07-28,2000,te,[],0.417,0.0,0,Kouravudu is a 2000 Telugu movie starring Nagendra Babu and Ramya Krishnan.,nagendrababu ramyakrishnan achyuth m.s.narayana ajay,jyotikumar,
137248,Chiru Navvuto,2000-11-10,2000,te,[],0.4834,7.7,3,Chirunavvutho is the story about Venu (Venu) who moves to Hyderabad after being dumped by Aruna (Prema). He falls in love with another girl called Sandhya (Shaheen Khan) and proposes to her. Sandhya who is already engaged to another man rejects his proposal. How Venu wins her love is the rest of the story.,venuthottempudi shahin prakashraj brahmanandam chandramohan,g.ramprasad,
267350,Kshemanga Velli Labhamga Randi,2000-02-04,2000,te,[35],0.3709,7.2,6,Three mechanics in a car company are wayward husbands. Their weakness lies in drinking and spending half of their salary on the unnecessary items. Their wives have a tough time running their houses with the meager money provided by their men. Their world is turned upside down by a couple who move in next door.,srikanth brahmanandam rajendraprasad rojaselvamani ramyakrishnan,rajavannemreddy,family
1073095,Manasunna Maraju,2000-01-01,2000,te,[10751],0.3486,0.0,0,"A benevolent landlord helps an ambitious girl who aspires to become a doctor. While the two spend time with each other, they fall in love and get married.",dr.rajasekhar laya rajitha kotasrinivasarao florasaini,muthyalasubbaiah,
307920,Ninne Premistha,2000-09-14,2000,te,[10749],0.4676,5.2,5,A young man meets with an accident and loses his eyesight; three months later he recovers and goes back to his job. He meets a lady who is very affectionate towards him; But why?,srikanth soundarya rajendraprasad nagarjunaakkineni k.chakravarthy,r.r.shinde,
1021910,Manoharam,2000-05-13,2000,te,"[28, 53]",0.6334,6.5,2,"The film begins with the ISI moles scheming to destabilize India, followed by bomb blasts in Coimbatore and Hyderabad. Basha, an ISI agent, enters India to plant bombs at various places. Anand is a regular bank employee and through a case of mistaken identity by police, he exposes the nefarious ISI network. Anand is tried and sentenced to 14 years imprisonment. Anand's wife Usha tries to prove her husband's innocence with the help of CBI officer Srinivasa Murthy.",jagapatibabu prakashraj laya mukeshrishi l.b.sriram,gunasekhar,
438580,Ammo! Okato Tareekhu,2000-10-20,2000,te,"[35, 18]",0.4127,8.5,1,A middle class man fights with various financial troubles due to overpopulated family resolves them by resolving family conflicts.,l.b.sriram kotasrinivasarao suresh srikanth raasi,e.v.v.satyanarayana,
1215372,Oke Maata,2000-01-01,2000,te,[],0.2503,0.0,0,A 2000 Telugu film.,upendra ramyakrishnan raasi nagendrababu babumohan,muthyalasubbaiah,
435916,Bagunnara?,2000-05-08,2000,te,[],0.4846,10.0,1,A young woman meets a man and falls in love with him but things take a turn when her father learns about their relationship and he plans to separate them.,vaddenaveen priyagill srihari giribabu,fakruddin,
279108,Hands Up,2000-02-09,2000,te,[35],0.2051,6.0,1,,nagendrababu jayasudha chiranjeevi brahmanandam,sivanageshwararao,
1142483,Mechanic Mavayya,2000-10-14,2000,te,[35],0.1459,1.0,0,"Srivatsav develops a new effective formula of saving petrol, he is killed by a criminal, who too wants the formula. Srivatsav becomes a ghost and with the help of a mechanic takes his revenge.",dr.rajasekhar rambha pareshrawal srihari kotasrinivasarao,svrajendrasinghbabu,
1142536,Okkadu Chaalu,2000-01-01,2000,te,[],0.1068,0.0,0,"Okkadu Chaalu is a 2005 Indian Telugu film, directed by Ravi Raja Pinisetty and Produced by Maganti Gopinath. The film stars Rajasekhar, Sanghavi, Rambha, Vishnu Vardhan and Sumalatha in lead roles",dr.rajasekhar rambha vishnuvardhan sanghavi sharatsaxena,ravirajapinisetty,
82609,Rayalaseema Ramanna Chowdary,2000-09-15,2000,te,"[28, 18]",0.1693,0.0,0,"Ramanna, the landlord of a village, is interested in a piece of land owned by a staunch devotee of Lord Shiva who wants to build a temple. After harassing the owner, Ramanna faces severe consequences.",jayasudha mohanbabu priyagill prema giribabu,sureshkrissna,
117066,Dollar Dreams,2000-01-02,2000,te,[18],0.129,6.5,4,Six young people struggle with the choice between moving to the US or staying in India.,santoshkumar anishkuruvilla priyankaveer dr.anilprashant satyakrishnan,sekharkammula,y2k
82255,Nuvvu Naaku Nachav,2001-09-06,2001,te,"[18, 35, 10749, 10751]",1.5879,7.328,29,"Venky and Nandini's relationship changes from mere friendship to something that is more romantic. However, love only blossoms between the two after Nandini's marriage is fixed elsewhere.",venkatesh aarthiagarwal sudeepa prakashraj chandramohan,k.vijayabhaskar,
307924,Nuvvu Nenu,2001-08-10,2001,te,[10749],1.2173,5.0,2,"Ravi (Uday Kiran) is the son of a multimillionaire in Hyderabad. Vasundhara (Anita), is the daughter of a milk supplier. Ravi and Vasundhara both study in the same college. The film starts with Vasundhara showing hatred towards Ravi, as he is a sportsman who is not good in his studies. Over a period of time, her hatred turns into love. Finally, they both fall in love, but their parents do not agree with their marriage. Parents plan to avoid the marriage by giving the couple a clause that they should not meet each other for one year. If their love remains even after one year then their parents would agree to let them marry.  Father of Ravi puts him under house arrest in Mumbai. While Vasundhara's father takes her to his hometown and arranges a forced marriage. However, both Ravi and Vasundhara manage to escape. The rest of the story is about how the pair unites against all odds.",udaykiran sunilvarma tanikellabharani ahutiprasad telanganashakuntala,teja,
137374,Mrugaraju,2001-01-11,2001,te,[],1.3323,5.5,4,"Mrugaraju is a 2001 Tollywood film which was written and directed by Gunasekhar based on English film The Ghost and the Darkness. It stars Chiranjeevi, Simran, Sanghavi and Nagendra Babu. Mani Sharma composed music for this film. The film has been dubbed in Tamil with the title Vettaikkaaran.The Hindi version of this is available named ""Rakshak, The Protector"".In a jungle, there lives a man-eating lion. The latest victim of lions havoc is the death of the chief engineer who is constructing the rail bridge. The Railway department asks Aishwarya (Simran) to go on the mission of constructing the bridge. Even after Aishwarya resumes the duty, Lion starts terrorizing the crew of the construction team.",chiranjeevi simran sanghavi nagendrababu brahmanandam,gunasekhar,
82572,Student No. 1,2001-09-27,2001,te,"[28, 18, 80, 10749, 9648, 35]",0.9936,5.2,12,"At his father's request, Aditya attends a law college in the coastal metropolis of Visakhapatnam, although he actually wanted to become an engineer. On the first day he meets the beautiful Anjali. Over time, the female student slowly begins to become interested in the strange newcomer, who acts nice and friendly but doesn't seem to be interested in anything else. The college is notorious for its disobediently and disorderly students. It's not the professors who are in charge on campus, but rather the student leader Satya. He is also in love with Anjali and sees Aditya as a competitor who needs to be put in his place. So Aditya faces multiple problems as he tries to reform the unruly students while dealing with his terrible past that everyone doesn't know about.",n.t.ramaraojr. gajala rajivkanakala brahmanandam alibasha,s.s.rajamouli,college coming of age college love college friends college life students
85813,Murari,2001-02-17,2001,te,"[18, 10749, 53, 10751]",1.1179,6.7,21,"A family is haunted by a goddess's curse, claiming the life of a male every 48 years due to an ancestral sin.",maheshbabu sonalibendre lakshmi sukumari kaikalasatyanarayana,pasupuletikrishnavamsi,sacrifice supernatural redemption romcom pilgrimage family relationships curse falling in love family curse feelings revelations family conflicts rituals secret charming romances and delightful chemistry traditions
81070,Khushi,2001-04-26,2001,te,"[18, 10749, 35]",1.0825,6.0,22,"College friends Siddhu and Madhumati part ways due to a misunderstanding. Although they are in love and realize they cannot live without each other, their egos prevent them from uniting.",pawankalyan bhumikachawla sudhakar sivajisontineni nassar,s.j.suryah,egomaniac college love
307848,Itlu Sravani Subramanyam,2001-09-14,2001,te,"[18, 10749]",0.7075,5.5,6,Two strangers meet at a suicide point and help each other die. But they are saved and go their separate ways. Both are set to get married but they flee from their respective homes at the last moment.,raviteja tanuroy samrin ananthbabu annapoorna,purijagannadh,
77038,Manasantha Nuvve,2001-10-19,2001,te,"[10749, 18]",0.5723,7.5,4,"Anu (Baby Zeeba) and Chanti (Master Anand Vardhan) are childhood friends at Araku Valley. Anu is a daughter of a wealthy government official and Chanti is the son of a poor widow. Anu leaves Chanti at the age of 8 when her parents shift to Vizag. Later on Chanti loses his mother. Mohan Rao (Chandra Mohan) gets hold of Chanti renames him as Venu and adapts him. Anu (Reema Sen) and Venu (Uday Kiran) grows up at their respective places. Anu finishes her higher studies in Malaysia and returns. Venu does also single-mindedly waits for Anu. Anu starts writing a serial named 'Manasanta Nuvve', which contains her live story, in Swaty magazine hoping that Chanti would read it comes back to her. But she keeps her pen name as Renu, so that her anonymity could be protected (in the serial the heroine's name is Anu and hero's name is Chanti).",udaykiran reemasen tanuroy chandramohan tanikellabharani,v.n.aditya,childhood love
278422,Daddy,2001-10-03,2001,te,"[10751, 18]",0.6091,6.5,8,An audio company and dance school owner is a very rich man but also gullible. He gets married to the girl he loves; but loses all his money to his scheming friends. They lose their daughter to a heart disease following which his wife leaves him.,chiranjeevi simran ashimabhalla rajendraprasad kotasrinivasarao,sureshkrissna,
1573495,Maa Annayya,2001-12-01,2001,te,"[10751, 18]",0.4759,0.0,0,The eldest of four brothers raises his younger siblings like a father and even forgoes his shot at marriage. They also face various challenges as outsiders try to create a rift between them.,dr.rajasekhar meena,ravirajapinisetty,
279466,Premato Raa,2001-05-09,2001,te,[10749],0.4685,4.0,1,"Premato Raa is romantic based movie in which, Chandu (Venky) and Vijay (Suresh) are brothers. They belong to a wealthy family where the elder brother Vijay is responsible and take care of the business. The younger one Chandu is a spoilt brat and a womanizer.Vijay is in love with Sandhya (Prema). Chandu happens to visit Ooty and gets bowled by a damsel Geeta (Simran). But he comes to know that Geeta is a tough nut to crack. So he plays different tricks to attract her. One fine day he expresses his love to her and duly deflowers her. Right the next day he takes train to Hyderabad without informing Geeta and attends the marriage of his brother Vijay and Sandhya. At the time of marriage Sandhya enters the scene with Geeta claiming that Geeta is the younger sister of her and Geeta was used by Chandu to satisfy his lust. Sandhya breaks the marriage with Vijay. rest of the story is about how Chandu change his behaviour and makes his brother Vijay",venkatesh simran florasaini prema kotasrinivasarao,udayasankar,
279467,Devi Putrudu,2001-01-14,2001,te,"[12, 14]",0.5628,5.2,5,"An archaeologist extracts a box from the sea which contains mystical powers. However, evil people are in pursuit of the box and create trouble for the former.",venkatesh soundarya anjalazaveri suresh kotasrinivasarao,kodiramakrishna,
435047,Tholi Valapu,2001-08-03,2001,te,[18],0.4265,0.0,0,"A man leaves his bike at a stranger's house after its tire gets punctured. He comes back to collect it the next day, but the stranger's family denies having any knowledge of it; soon after, the theft of his bike turns into an allegation of rape.",gopichand sneha chandramohan l.b.sriram m.s.narayana,muthyalasubbaiah,
804131,Cheppalani Vundhi,2001-08-23,2001,te,[10749],0.4156,0.0,0,"In an attempt to avoid getting married to Priyanka, Vinay uses a photograph of a deceased woman and claims that she is his ex-lover. However, the woman surprisingly turns up at Vinay's house",vaddenaveen prakashraj raasi brahmanandam venumadhav,chandramahesh,
1230900,Simharasi,2001-07-06,2001,te,[],0.5617,0.0,0,A charitable man respects all women and does not tolerate injustice. He brings his struggling stepsister home to live in comfort after their father commits suicide.,dr.rajasekhar sakshishivananda anandaraj vindhya varsha,v.samudra,
303916,Snehamante Idera,2001-10-26,2001,te,"[10751, 28]",0.2771,5.3,3,"Aravind's parents have raised orphans Chandru and Krishna as their own and the three are great friends. Chandru loves Amrita, Aravind's sister, but is hesitant. Aravind's love life too is troubled.",nagarjunaakkineni sumanth bhumikachawla prathyusha alibasha,balasekaran,
552721,Family Circus,2001-06-01,2001,te,[35],0.6242,7.0,1,Subramanyam and his family try averting several problems that come their way when they move into a new house in a locality filled with bizarre individuals.,jagapatibabu rojaselvamani rajendraprasad jhansi kanchikaul,teja,
757875,Akasa Veedhilo,2001-08-23,2001,te,"[18, 10751]",0.4481,7.0,1,"Suri and Padma give away one of their twin sons to Chandu and Indu, a couple who are unable to conceive a child. Complications arise in their lives when one of the boys is diagnosed with bone cancer.",nagarjunaakkineni raveenatandon rajendraprasad kasturishankar rahuldev,singeetamsrinivasarao,
80834,Anandam,2001-09-28,2001,te,[10749],0.4628,8.2,4,"Two neighbors study in the same college, but hate each other immensely. A series of events changes their feelings when they unknowingly write to each other under alias names.",jaiakash rekhavedavyas tanuroy chandramohan tanikellabharani,sreenuvaitla,
308019,Eduruleni Manishi,2001-03-30,2001,te,"[28, 18]",0.4625,6.0,3,"Surya Murthy lives a very wealthy lifestyle in India along with his parents, his niece, and a younger look-alike brother, Satya. His parents would like him to get married, but he refuses until Satya, who himself is anxious to get married to his girlfriend, selects a bride named Vasundhara. Events prove that Vasundhara is indeed the ideal bride for Surya, and both get married",nagarjunaakkineni soundarya kotasrinivasarao ranganath nassar,srinivasaraojonnalagadda,
1251259,6 Teens,2001-03-16,2001,te,[],0.3666,0.0,0,"6 Teens is a story about a group of five sex-obsessed teenage boys who, after humiliating themselves at college, pursue a new girl neighbor from the U.S.",rohit ruthika santosh pavan abhijit,g.nageswarareddy,
137440,Narasimha Naidu,2001-01-11,2001,te,"[28, 18]",0.4119,7.0,3,"Narasimha (Balakrishna) is an unassuming dance teacher raising a young child on his own. His true identity, and the story of his violent past, begin to unravel as former enemies interrupt his quiet new life.",nandamuribalakrishna simran preetijhangiani mukeshrishi florasaini,b.gopal,
463736,Subbu,2001-12-21,2001,te,"[10749, 18]",0.3908,3.5,2,"Subbu, a college student, falls in love with the affluent Neeraja. However, things take a turn when he realises that Neeraja's father was responsible for the death of his entire family.",n.t.ramaraojr. sonalijoshi brahmanandam amanchivenkatasubrahmanyam dharmavarupusubramanyam,rudrarajusureshvarma,
935310,Ammo Bomma,2001-05-04,2001,te,"[35, 27, 53]",0.424,0.0,0,"Ram Babu, a mimicry artist, likes to collect different kinds of dolls. But he gets shocked when his new doll is possessed by a ghost.",rajendraprasad sumantalwar brahmanandam tanikellabharani umashankari,narasimharaorelangi,
82604,Priyamaina Neeku,2001-02-11,2001,te,[10749],0.6206,6.5,2,"Sandhya, who loves Ganesh, pours her thoughts about him in a diary. Ganesh finds the diary and falls in love with her but later discovers that she is already engaged to someone else.",tarun sneha venumadhav sivajisontineni preethavijayakumar,balasekaran,
342799,Ninnu Choodalani,2001-05-23,2001,te,"[10749, 18]",0.2543,6.0,1,"Two businessmen, Siva Reddy and Sahadeva Reddy, are sworn enemies. Things take a turn when their grandchildren, Venu and Siri, fall in love with each other.",n.t.ramaraojr. raveenarajput k.viswanath kaikalasatyanarayana sudhakar,v.r.prathap,
531420,Ammayi Kosam,2001-05-18,2001,te,"[18, 10751]",0.8053,9.0,1,"Ravi, Venkat, Balu and Venu, four unemployed graduates, waste their time in doing unconstructive things. However, their lives change when they meet Anjali, a photographer.",raviteja vineethradhakrishnan alibasha sivareddy meena,muppalanenishiva,
1186308,Maa Aavida Meeda Ottu Mee Aavida Chala Manchidi,2001-02-02,2001,te,"[35, 18]",0.4389,0.0,0,"Praveen and Subhadra fail to be united in love due to the disapproval of their parents. Years later, married to other people, Praveen and Subhadra cross paths as neighbours.",srikanth vaddenaveen raasi laya prakashraj,e.v.v.satyanarayana,
280332,Bhalevadivi Basu,2001-06-15,2001,te,[10749],0.2722,3.0,1,"Bale Vadivi Basu is a 2001 Telugu film directed by Arun Prasad P A. The film stars Balakrishna, Shilpa Shetty, Anjala Zaveri and Prakash Raj in lead roles.",nandamuribalakrishna shilpashettykundra anjalazaveri prakashraj,p.a.arunprasad,
1403430,Preminchu,2001-04-11,2001,te,[],0.3623,0.0,0,"Meena is a blind student who faces life's obstacles and becomes a lawyer. Meena and Suresh fall in love, but Suresh's family opposes their marriage.",laya saikiran muralimohan lakshmi,boyinasubbarao,
1024824,Chiranjeevulu,2001-09-21,2001,te,"[28, 10751, 18]",0.1951,0.0,0,"While running away from the police, Charan, Giri, Chanti and Kiran reach a village where they face many problems. They get embroiled in a fight against Satyamurthy, a cruel village head.",raviteja brahmaji sivajisontineni sanghavi jayaprakashreddy,radhakrishna,
993856,Budget Padmanabham,2001-03-09,2001,te,[35],0.3298,7.0,1,"Padmanabham, a miser, spends his money carefully. He is put into a dilemma when unwelcome guests knock at his door and his wife gives birth to triplets.",jagapatibabu ramyakrishnan raviteja l.b.sriram tanikellabharani,s.v.krishnareddy,
1118264,Raa,2001-11-01,2001,te,"[10749, 35]",0.3285,0.0,0,"Sridhar, a womaniser, meets his match when he tries to seduce Shanthi, who refuses to fall for him. Later, he learns that Shanthi has a hidden motive for resisting his advances.",upendra priyankaupendra sadhukokila giribabu ananthbabu,k.s.nageswararao,
486273,Maa Pelliki Randi,2001-03-20,2001,te,[10751],0.1595,8.3,3,"Happy-go-lucky Kumar falls head over heels in love with Anjali at first sight. After a lot of persuasion, Anjali agrees to marry him, but his parents have different plans for him.",j.d.chakravarthi sakshishivananda brahmanandam kotasrinivasarao sudhakar,muppalanenishiva,
1612083,Pandanti Samsaram,2001-05-18,2001,te,"[10751, 18]",0.4463,0.0,0,,krishna bablooprithiveeraj ravali charulatha kotasrinivasarao,krishna,
40908,Bava Nachadu,2001-06-07,2001,te,"[10749, 18]",0.2555,0.0,0,"Ajay (Akkineni Nagarjuna) is an adman (director and actor) who has a definite idea about how his future wife should be like. He gets married to a village belle Kamakshi (Simran Bagga), handpicked by his mom from her native town Kovvuru. After marriage, Kamakshi meets with a hairline fracture. The entire family of Kamakshi lands up at Ajay's house to take care of Kamakshi. She has a beautiful and greedy sister called Lahari (Reema Sen).",nagarjunaakkineni simran reemasen,k.s.ravikumar,
303304,Sampangi,2001-07-13,2001,te,[],0.4162,0.0,0,Two innocent lovers must unwillingly sacrifice their love as their families belong to two different castes and religions.,arjanbajwa kanchikaul ranganath chalapathirao chandramohan,sanayadireddy,
993849,Naalo Unna Prema,2001-09-01,2001,te,[10749],0.1816,0.0,0,A young man from Hyderabad is a fan of a professional singer from Vizag. The singer's younger sister plays a practical joke with him by replying to his fan letters as the singer herself; over a period of time she falls in love with him.,jagapatibabu laya gajala m.s.narayana giribabu,vrpratap,
307793,Bhadrachalam,2001-12-06,2001,te,[28],0.1779,0.0,0,"Parasuram gets a heart attack when his own student, who wins the taekwondo championship, insults him. His daughter Laxmi then trains an athlete, Bhadrachalam, to win the championship.",srihari sindhumenon vijayachander kazankhan roopa,nimmalashankar,
66520,Hanuman Junction,2001-12-21,2001,te,"[28, 35]",0.2552,6.8,4,"Two friends, Krishna and Das, run a company in a small town with their loved sister Devi. However, Devaraj, an influential man in the village, is against them and vows to destroy their growth.",arjunsarja jagapatibabu venuthottempudi sneha laya,mohanraja,
226829,Jayam,2002-06-14,2002,te,[],0.97,6.7,9,"The story is centered in a village where the parents of first cousins Sujatha (Sadha) and Raghu (Gopichand) decide that both will be married when they become adults. As a child, Sujatha's uncle gives her anklets, which she wears as she grows up. As they grow older, Raghu is caught smuggling money from his house. At school, Raghu beats up a kid for talking to Sujatha. They quarrel, and soon Raghu's family leaves for another village. Sujatha grows to be an attractive college girl, while the villain Raghu becomes a good-for-nothing character. On her way to college, Sujatha meets up with Venkat (Nitin), a poor but handsome, charming enthusiastic boy, and soon after their quarrels they fall in love.",nithiin sadha gopichand sivakrishna prasadbabu,teja,
117085,Eeshwar,2002-11-11,2002,te,"[18, 28]",1.0452,5.7,7,"Eeshwar (Telugu: ఈశ్వర్) is a 2002 Telugu film directed by Jayanth C. Paranjee and starring Prabhas[1] and Sridevi Vijaykumar. Siva Krishna and Revathi played supporting roles.Eeswar (Prabhas) is a motherless child and brat living in Dhoolpet, a slum area in Old City. Eeswar's father (Siva Krishna) manufactures Gudumba (arrack) with the help of neighborhood people. Eeswar falls in love at first sight when he sees a college going beauty Indu (Sridevi). In the meantime, Eeswar's father marries Sujatha (Revathi), who has been waiting for him for the past 20 years so that she can be a good mother to Eeswar. Eeswar hates his stepmother thinking that his father married her to enjoy worldly pleasures. Meanwhile, Indu's father turns out to be a local MLA (Ashok Kumar) who hates poor. The local MLA sends goons to finish him off Eeswar. What follows next forms the second half of the film.",prabhas sridevivijayakumar brahmanandam revathi,jayantparanji,
