,tmdb_id,title,release_date,release_year,language,genres,popularity,vote_average,vote_count,overview,genre_labels
1177,1021898,Oka Raju Oka Rani,2003-06-19,2003,te,"[10749, 35]",0.4,3.0,1,"Ravi loves Preethi and wants to marry her but her father hates such unions due to her sister's failed love marriage. In an attempt to be with each other, they both plan to cheat her father.","['Romance', 'Comedy']"
1178,224947,Nijam,2003-05-24,2003,te,"[28, 80]",0.3078,6.273,11,A young man is guided by his mother in a methodical manner to avenge his father against the perpetrators who falsely accused and killed him.,"['Action', 'Crime']"
1179,280328,Palnati Brahmanayudu,2003-06-05,2003,te,[28],0.2199,2.5,2,"S.S.S. Bhavani Prasad appears to be a common man, but has a very powerful past.",['Action']
1180,82615,Seetayya,2003-08-22,2003,te,[],0.3225,6.0,1,"Inspector Seethaiah makes more enemies than friends and changes names wherever he migrates. But, he cannot escape the evil and fights back the anti-social elements till the end.",[]
1181,307839,Idhi Maa Ashokgaadi Love Story,2003-01-31,2003,te,[],0.1626,0.0,0,"Film starring Siva Balaji, Kanchi Kaul and Swetha Agarwal",[]
1182,81089,Missamma,2003-05-01,2003,te,[18],0.3633,8.2,4,"Nanda Gopal, an efficient professional, works for one of the biggest business corporations in India; he tries to impress his boss, Meghana, but ends up losing his job; Meghana promises to retain Nanda Gopal provided he passes few tests.",['Drama']
1183,258365,Sambaram,2003-07-31,2003,te,[18],0.1965,5.7,3,"Ravi (Nitin) and Geeta (Nikita) are childhood friends. Ravi is a carefree guy who roams around with friends without concentrating on studies. Geeta is a sincere student who passes engineering studies. Ravi has love feelings for her and everybody in the town is aware of it except for Geeta. When she is asked by Nitin's sister-in-law when she is planning to marry Ravi, she expresses her surprise and says that they are just friends and she has no feelings for her. She shows her materialistic attitude by saying that she wants her husband to be financially and academically more stronger than her. Ravi is devastated after listening to her logic. He realizes the importance of being a responsible family member and takes up odd jobs to earn money.",['Drama']
1184,311777,Aithe,2003-04-11,2003,te,"[12, 18, 53]",0.2977,5.9,10,"With a price on his head, powerful Mumbai gangster Irfan Khan devises a plan to flee the country and hires four unsuspecting accomplices to help him hijack a plane to Kathmandu. As the four realize what he's up to, it becomes unclear whether Khan's scheme will get off the ground.","['Adventure', 'Drama', 'Thriller']"
1185,226300,Oka Radha Iddaru Krishnula Pelli,2003-09-05,2003,te,[35],0.2161,2.0,1,"Oka Radha Iddaru Krishnula Pelli is a 2003 Telugu film directed by G.Nageswara Reddy and produced by DVV Danayya and J Bhagavan under Sri Balaji Creations. The film stars Srikanth, Prabhu Deva and Namitha in the lead roles.",['Comedy']
1186,260016,Sivamani,2003-10-23,2003,te,"[10749, 28, 18]",0.3261,5.0,7,"Shivamani (Nagarjuna) is a honest cop in Vizag. He falls in love with Vasantha (Asin), a beautiful lady who aspires to become a singer. There is a mafia guy called Dutt (Prakash Raj), whom Shivamani troubles a lot. Incidentally Vasantha is distantly related to Dutt and both of them belongs to Kerala. In the meantime, Shivamani's mother (Sangeeta) gets paralyzed. Shivamani and Vasantha take her to Kerala to get the treatment of Kerala's Ayurveda specialists. In the process, Dutt gets back to Kerala and he is on the mission to weaken Shivamani by getting Vasantha away from him. The rest of the story is all about how he gets back Vasantha with the help of a newspaper's editor Pallavi (Rakshita).","['Romance', 'Action', 'Drama']"
1187,279463,Vasantham,2003-07-11,2003,te,"[10751, 18, 10749]",0.3046,5.5,2,"Vasantham is an Family based movie. In which, Ashok (Venkatesh) and Julie (Kalyani) are childhood friends. Ashok is like a family member of Julie","['Family', 'Drama', 'Romance']"
1188,410652,Ninne Ishtapaddanu,2003-06-13,2003,te,"[18, 10749]",0.4001,5.0,2,"Hero Charan (Tarun) a middle class family guy, is cheated by Sanjana (Anitha), a girl from rich family. This is to take revenge on him as he teased her in the past. When the hero comes to see Sanjana after a gap of few months, realizes that she is engaged to an NRI (Rajeev Kanakala), who is an innocent guy and loves to marry a girl with Indian culture. Charan comes to know that the bridegroom happens to be his friend. Then Charan tries to change the egoistic nature of Sanjana from a different angle. Meanwhile, the hero gets a friend Geethanjali (Sridevi), an orphan girl, working in All India Radio and gets attracted by the hero.","['Drama', 'Romance']"
1189,996005,Villain,2003-11-23,2003,te,"[28, 18]",0.166,0.0,0,"Guru, a bus conductor, steals from the corrupt in order to fund an organization that aids people with disabilities. He also pretends to be his twin, Vishnu, to avoid detection and trial.","['Action', 'Drama']"
1190,80996,Dil,2003-04-03,2003,te,"[18, 28, 10749]",0.1682,6.9,4,"Seenu (Nitin) is a new admit into a college. Nandini (Neha) goes to the same college. Seenu is from a middle class family and Nandini is a rich girl. Nandini is the only daughter of Gowri Shankar (Prakash Raj), who is a land mafia don. Gowri Shankar suspects them to be lovers after he finds them dancing for freshers celebration at college. Seenu gets beaten up. Irritated by this, Seenu challenges about winning the love of Nandini. After several attempts, she falls in love with him. They elope and get married when Gowri Shankar tries to separate them. The story takes several turns before the movie ends in a happy note.","['Drama', 'Action', 'Romance']"
1191,117076,Ee Abbai Chala Manchodu,2003-01-14,2003,te,"[35, 10749]",0.2158,4.3,3,"Vivek's father thinks love is all about carnal pleasures, whereas his lover Bharathi's mother thinks men must be dominated. To disprove their parents' beliefs, the couple decide to live together.","['Comedy', 'Romance']"
1192,307744,Anaganaga O Kurradu,2003-08-15,2003,te,[10749],0.2366,0.0,0,"Anaganaga Oka Kurradu is an Romance based movie. In which, Sachidananda Murthy alias Sachin (Rohit) is an enthusiastic youngster and an aspiring cricketer. He is son of a car driver (Chalapati Rao) and belongs to a lower-middle-class family that lives in a slum area. His father wants him to study well and earn a government job. But Sachin wants to become a national level cricketer and play for India.",['Romance']
1193,274378,Donga Ramadu and Party,2003-06-26,2003,te,[],0.1937,6.0,1,"When petty thief Ramakrishna seeks refuge in the village of Kotayya after a botched con, he decides to masquerade as the long-lost grandson of the village's philosopher founder -- thus inheriting the man's property. But trouble comes in the form of a beautiful investigative reporter, who quickly recognizes him as an imposter -- and with whom Ramakrishna falls in love. Now, he must make himself worthy of her affection.",[]
1194,87614,Sye,2004-09-26,2004,te,"[18, 28]",5.5656,6.467,15,"The story is set in the backdrop of a college that is riven by two groups led by Prithvi and Shashank. Though there is nothing malicious between the groups, they just can't see eye to eye on anything. The only thing common between the two are their abiding passion for rugby. Whenever a problem crops between the two, it is usually settled with a bitter scrum on the rugby field. As it happens, the college land falls into the hands of a local dadha Bikshu Yadav. This is good enough reason for the two groups to forge a common identity and fight for the land. Prithvi and Shashank bury the hatchet and get back the land. This is too much of a bitter pill for the dadha to swallow. And so he dares the students for a rugby match with his own group.","['Drama', 'Action']"
1195,1142519,Varam,2004-01-01,2004,te,[18],4.3146,0.0,0,Varam is a 2004 Indian Telugu film directed by Raghuram,['Drama']
1196,265973,Nenunnanu,2004-04-07,2004,te,[],3.5821,5.8,4,"Venu  is an orphan and a contractor at Vizag port. Anu is a student in classical singing. Sruthi  is Anu's friend. Anu makes an attempt to elope with her boyfriend Arun. Arun is the son of a Business tycoon JP. JP sends police across to nab Anu. As police nab Arun, Venu rescues Anu.",[]
1197,528613,Gowri,2004-09-03,2004,te,"[10749, 28]",3.698,6.0,1,Gowri (Sumanth) is a motorcycle mechanic living in Dhoolpet area of Hyderabad. Shweta (Charmme Kaur) is a college student who is the daughter of media baron Chandra Shekhar (Vizag Prasad). Gowri and Shweta fall in love with each other to the disapproval of Chandra Shekhar. He seeks the help of a mafia leader Sarkar (Atul Kulkarni) to separate Gowri and Shweta. The rest of the story is all about how Gowri overcomes Shweta's father and Sarkar to gain Shweta's hand in marriage.,"['Romance', 'Action']"
1198,1085616,Anandamanandamaye,2004-02-06,2004,te,"[10749, 35]",3.4632,0.0,0,"While on a train journey, Kiran, an engineer, meets Bhuvana and falls in love with her. Bhuavana's family agrees to their marriage, but mistaken identities lead to the cancellation of the wedding.","['Romance', 'Comedy']"
1199,993994,Seenu Vasanthi Lakshmi,2004-03-26,2004,te,[],1.7517,0.0,0,"Seenu, the sole earner of the family, lives with visual impairment and hopes that he will recover soon. However, tragedy strikes when his girlfriend and his sister get assaulted by a political figure.",[]
1200,154913,Anand,2004-10-15,2004,te,"[18, 10749]",1.2285,6.5,19,"A rich guy falls in love with an independent and strong-minded girl, and moves into her simple neighborhood to earn her love.","['Drama', 'Romance']"
1201,307952,Cheppave Chirugali,2004-09-24,2004,te,"[10749, 18]",1.7361,7.0,2,"Venu is a receptionist at a lowly beachside hotel in Vizag. He has a beautiful neighbor Nirmala. Her father's financial status is in bad shape and Venu helps them monetarily and morally. In the process Nirmala falls in love with Venu and Nirmala's family approves their relationship. Later on a well-off guy, Ramji, starts helping Nirmala and family out with luxurious items and better living conditions. Nirmala's father falling for this windfall, forces Nirmala to accept Ramji's marriage proposal by dumping Venu.","['Romance', 'Drama']"
1202,23932,143 (and I Miss You),2004-08-27,2004,te,[],1.2656,6.5,4,"Siddu (Sairam Shankar) is a carefree boy-next-door. Sanjana (Samiksha) is a doting sister of four elder brothers. Siddu is like a family member in Sanjana's household. One fine day, Sanjana elopes with Siddu. And fate separates them. Sanjana goes into the protective hands of naxalites. Siddu lands up in the house of a journalist (Flora Saini). Siddu thinks Sanjana is dead. Sanjana thinks Siddu is no more. The rest of the story is all about how fate unites them again.",[]
1203,1212033,Andaru Dongale Dorikite,2004-06-18,2004,te,"[18, 35]",1.0583,0.0,0,"A girl learns that her widowed father has fallen prey to his young, opportunist secretary. In order to foil their romantic holiday, she plans her own kidnap drama but gets abducted by car thieves.","['Drama', 'Comedy']"
1204,66517,Sri Anjaneyam,2004-07-24,2004,te,[18],0.6181,4.5,6,"Brahmam, a corrupt politician, kills Anji's parents and plans to demolish a temple. To help Anji fight the politician, Lord Anjaneya takes human form to stop it.",['Drama']
1205,80880,Aarya,2004-05-07,2004,te,"[18, 10749]",0.9027,6.432,44,"Aarya is a happy-go-lucky young man who goes to college. When he falls in love with Geetha at first sight, he proposes to her - in front of her boyfriend Ajay, who recently also proposed to her. She bluntly refuses, but ...","['Drama', 'Romance']"
1206,693459,Aruguru Pativratalu,2004-02-06,2004,te,[],0.9933,0.0,0,Six women who were one schoolfriends meet again after six years and discuss their marital lives.,[]
1207,82322,Varsham,2004-01-14,2004,te,"[18, 53, 10749]",0.611,6.1,17,"Venkat and Sailaja meet on a train and fall in love. But Sailaja's father disapproves of their relationship and decides to marry her off to Bhadranna, a ruthless landlord, who is obsessed with her.","['Drama', 'Thriller', 'Romance']"
1208,148884,Shankar Dada M.B.B.S.,2004-10-15,2004,te,[],0.818,6.4,14,"Shankar Dada is a local goon who sets out to fulfill his parents' dream of him being a doctor. With help from his sidekick ATM, he enrolls himself in medical college and drives the principal and his daughter Dr. Sunitha up the wall.",[]
